predictor,outcome,PPMC,pval,PPMC_abs
KW_52-55_1_AnsVal,SF-36_36,-0.1958894535,2.09880254282251E-007,0.1958894535
GH_37-41_4,SF-36_29,-0.195902116,1.81815635605692E-007,0.195902116
MW_11-14_4_AnsVal,SF-36_35,-0.1959946847,2.19656009388683E-007,0.1959946847
BPI_1,SF-36_12,-0.1960150697,1.82490303287593E-007,0.1960150697
GH_1-7_1,SF-36_15,-0.1961317729,1.86826306367478E-007,0.1961317729
GH_20-A_1,SF-36_6,-0.1961960238,1.70644581576031E-007,0.1961960238
ISQ_8-11_1_AnsVal,SF-36_5,-0.19635374,6.13227166257994E-005,0.19635374
GH_36-D_1,SF-36_10,-0.1963968044,1.65679260950672E-007,0.1963968044
MJM_3C_3-5_2_AnsVal,SF-36_35,-0.1964084937,2.16596474202203E-005,0.1964084937
MJM_1D_3-5_1_AnsVal,SF-36_28,-0.1964457003,0.0002039756,0.1964457003
AUDIT-C_9D,SF-36_35,-0.19653765,0.3573343645,0.19653765
BPI_3_AnsVal,SF-36_29,-0.1965484867,0.0008863834,0.1965484867
MJM_4A_1,HC_38_3,-0.1965613483,0.1854262179,0.1965613483
DIET_24,SF-36_6,-0.1966931973,1.5226242676911E-007,0.1966931973
GH_79-82_1,SF-36_29,-0.1967934596,1.59500836733177E-007,0.1967934596
MJM_5C,SF-36_25,-0.196852027,0.000024994,0.196852027
ISQ_2-7_5_AnsVal,SF-36_9,-0.1968643724,2.05895940237865E-007,0.1968643724
BPI_1,SF-36_7,-0.1968970974,1.57084661505449E-007,0.1968970974
MEDS_5A_AnsVal,SF-36_3,-0.1969830244,1.71819335823993E-007,0.1969830244
GAD7_5F,SF-36_13,-0.1970107519,1.57669946368681E-007,0.1970107519
NPX_2-5_4_AnsVal,SF-36_17,-0.1971168165,0.0003217574,0.1971168165
CTXD_44-46_2_AnsVal,SF-36_35,-0.1971202077,1.75449095164668E-007,0.1971202077
GH1_5-18_4,SF-36_35,-0.1971339627,1.48617394229926E-007,0.1971339627
MW_19-23_3_AnsVal,SF-36_5,-0.1972412714,1.79595294358793E-007,0.1972412714
GH_69-71_2,SF-36_16,-0.1972736789,1.51680046934654E-007,0.1972736789
GH_44-48_3,SF-36_5,-0.1972906125,1.48228003069415E-007,0.1972906125
BPI_1,SF-36_24,-0.1973489845,0.00000015,0.1973489845
ISQ_2-7_1_AnsVal,SF-36_25,-0.197469082,0.000000181,0.197469082
GAD7_5E,SF-36_14,-0.1975807925,1.51054473957302E-007,0.1975807925
CTXD_39-43_2_AnsVal,SF-36_4,-0.1976534095,1.40491087023779E-007,0.1976534095
NPX_2-5_3_AnsVal,SF-36_17,-0.1977338419,0.0003892,0.1977338419
MW_19-23_5_AnsVal,SF-36_35,-0.1977458382,1.66846952176349E-007,0.1977458382
KW_56-57_2_AnsVal,SF-36_26,-0.1978012752,1.55565082650652E-007,0.1978012752
SF-36_2,SF-36_4,-0.1978102907,0.000000129,0.1978102907
GH_79-82_1,SF-36_17,-0.1979515743,1.3723203995842E-007,0.1979515743
MW_15-18_3_AnsVal,SF-36_14,-0.1980030636,1.44904993850982E-007,0.1980030636
GH1_5-18_5,SF-36_23,-0.198068021,1.32126184855925E-007,0.198068021
DIET_27_32_3_AnsVal,SF-36_27,-0.1980949234,0.00000014,0.1980949234
GH_1-7_6,SF-36_5,-0.198108779,1.34076419617684E-007,0.198108779
OC_3_AnsVal,SF-36_10,-0.1981694876,2.01089705434578E-007,0.1981694876
ISQ_12-15_3_AnsVal,SF-36_9,-0.1982417227,5.18835604851144E-005,0.1982417227
HCU_28A-E_E_AnsVal,SF-36_29,-0.1982595158,3.00629466941775E-007,0.1982595158
BPI_E-G_2_AnsText,SF-36_17,-0.1984401562,0.0008229396,0.1984401562
GH_73-78_5,SF-36_9,-0.1984540278,1.22207878061204E-007,0.1984540278
MJM_1C,SF-36_11,-0.1984575911,0.0001639848,0.1984575911
MW_19-23_1_AnsVal,SF-36_35,-0.1984624245,1.35411153937146E-007,0.1984624245
MJM_5E_3-6_4_AnsVal,SF-36_19,-0.1986391981,2.65123345970927E-005,0.1986391981
GH_36-D_3,SF-36_11,-0.1987356222,1.17192182879221E-007,0.1987356222
CTXD_24-28_2_AnsVal,SF-36_6,-0.1987660429,1.32194394305998E-007,0.1987660429
MJM_1B,SF-36_10,-0.1988390355,0.0001370278,0.1988390355
GAD7_5E,SF-36_5,-0.1989511651,1.23368050144898E-007,0.1989511651
KW_43-46_1_AnsVal,SF-36_36,-0.1990507823,1.14174488776572E-007,0.1990507823
CTXD_39-43_3_AnsVal,SF-36_3,-0.1991798203,1.1678472611124E-007,0.1991798203
FSI_5-8_4_AnsText,SF-36_7,-0.1992230683,0.000000116,0.1992230683
MW_1,SF-36_10,-0.199318424,1.16823983250908E-007,0.199318424
GH_25-28_4,SF-36_9,-0.1993430927,1.04820951483622E-007,0.1993430927
PHQ_2A-D_2_AnsVal,SF-36_12,-0.1994810515,1.34879047440005E-007,0.1994810515
MJM_2D_3-5_3_AnsVal,SF-36_25,-0.1995234299,7.10611669364831E-005,0.1995234299
MJM_3,SF-36_19,-0.1996302385,1.09213077850008E-007,0.1996302385
MW_6,SF-36_3,-0.1996541118,0.000000599,0.1996541118
ISQ_2-7_4_AnsVal,SF-36_6,-0.1996579789,0.00000014,0.1996579789
PHQ_2A-D_4_AnsVal,HC_37_1,-0.1997148833,1.19802216390553E-007,0.1997148833
KW_52-55_4_AnsVal,SF-36_34,-0.1998553217,1.17336724972868E-007,0.1998553217
MW_7-10_3_AnsVal,SF-36_16,-0.1998667254,1.30151059226995E-007,0.1998667254
CTXD_39-43_3_AnsVal,SF-36_5,-0.1999328088,1.06618818862647E-007,0.1999328088
GAD7_5D,SF-36_13,-0.19998882,1.22552935824737E-007,0.19998882
GH_37-41_6,SF-36_30,-0.2000135792,9.88842280276178E-008,0.2000135792
GH_44-48_6,SF-36_36,-0.2000257461,1.00808283571209E-007,0.2000257461
GH_37-41_6,SF-36_26,-0.2000523172,9.62600281110587E-008,0.2000523172
CTXD_29-33_5_AnsVal,SF-36_5,-0.2000533851,0.000000107,0.2000533851
CTXD_44-46_2_AnsVal,SF-36_3,-0.200179373,1.07205813278658E-007,0.200179373
RH_M_9G_L_4_AnsVal,SF-36_23,-0.2002521566,0.0189642728,0.2002521566
FSI_9-11_1_AnsText,SF-36_35,-0.2003265477,1.02687074674003E-007,0.2003265477
PHQ_2E-H_3_AnsVal,SF-36_4,-0.2003269067,1.07120178017936E-007,0.2003269067
CTXD_34-38_4_AnsVal,SF-36_12,-0.2003439874,1.09133932400643E-007,0.2003439874
MJM_1C,SF-36_14,-0.2004486369,0.0001403963,0.2004486369
MJM_2C,SF-36_24,-0.2004749582,5.87814176082028E-005,0.2004749582
MJM_3A,SF-36_12,-0.2005275401,1.43811692078198E-005,0.2005275401
MW_3,HC_37_1,-0.2005703345,9.49069637738702E-008,0.2005703345
CTXD_47-49_3_AnsVal,HC_38_1,-0.2007999038,2.98138470107407E-005,0.2007999038
HCU_28A-E_E_AnsVal,SF-36_19,-0.200902516,2.02825065763355E-007,0.200902516
BF_55-58_2_AnsVal,SF-36_30,-0.2009159647,1.04594362414083E-007,0.2009159647
CTXD_29-33_4_AnsVal,HC_37_1,-0.2010233203,1.02939610617384E-007,0.2010233203
KW_39-42_4_AnsVal,SF-36_27,-0.2010624296,8.62994716416213E-008,0.2010624296
GH_25-28_1,SF-36_13,-0.2010928824,8.23201454631743E-008,0.2010928824
MW_15-18_1_AnsVal,SF-36_35,-0.2011337892,0.000000095,0.2011337892
GH_37-41_6,SF-36_34,-0.2011341695,8.35725477991381E-008,0.2011341695
MEDS_5,SF-36_19,-0.201405393,8.02263239827431E-008,0.201405393
BPI_E-G_1_AnsText,SF-36_35,-0.2015020112,0.000695,0.2015020112
RH_F_9A_F_6_AnsVal,HC_37_9,-0.2015155694,0.0116484115,0.2015155694
ISQ_8-11_1_AnsVal,SF-36_15,-0.201526831,3.86446127364758E-005,0.201526831
RH_7,SF-36_30,-0.2018004505,5.35182290982772E-007,0.2018004505
CTXD_34-38_3_AnsVal,SF-36_13,-0.2018756562,8.87421828982591E-008,0.2018756562
GH_21-24_4,SF-36_17,-0.2019629637,7.37491345353001E-008,0.2019629637
CTXD_24-28_4_AnsVal,SF-36_5,-0.2020339493,8.48215946843202E-008,0.2020339493
RH_7,SF-36_36,-0.2020419767,5.18393021941998E-007,0.2020419767
DEM_INSE_7,SF-36_28,-0.2020933584,7.88114551596108E-008,0.2020933584
MJM_2D_3-5_3_AnsVal,SF-36_19,-0.202156049,5.66796571478575E-005,0.202156049
ISQ_8-11_4_AnsVal,SF-36_12,-0.2022358281,3.87132371610424E-005,0.2022358281
MW_7-10_4_AnsVal,SF-36_35,-0.2023621806,8.25116106432485E-008,0.2023621806
DIET_27_32_5_AnsVal,SF-36_27,-0.20250165,8.08049138846309E-008,0.20250165
SF-36_22,SF-36_24,-0.2026648121,6.48916258743651E-008,0.2026648121
MJM_1C,SF-36_16,-0.2027003568,0.000117567,0.2027003568
MW_4B,SF-36_16,-0.202734628,0.0007705038,0.202734628
PHQ_2E-H_1_AnsVal,SF-36_10,-0.2027367957,8.69317249869591E-008,0.2027367957
AUDIT-C_9B,SF-36_4,-0.2028159124,0.003539851,0.2028159124
MJM_5B,SF-36_28,-0.2028378177,1.58447210281051E-005,0.2028378177
ISQ_2-7_5_AnsVal,SF-36_10,-0.202949902,8.24034249638648E-008,0.202949902
GH_21-24_3,SF-36_29,-0.2030240326,6.14416118040873E-008,0.2030240326
CTXD_24-28_3_AnsVal,SF-36_4,-0.203203423,6.81249724416237E-008,0.203203423
CTXD_39-43_1_AnsVal,SF-36_6,-0.2033044998,6.14933242441051E-008,0.2033044998
CTXD_24-28_5_AnsVal,SF-36_10,-0.2034011146,6.19323485352632E-008,0.2034011146
MW_1,SF-36_3,-0.2034124733,6.31886702461404E-008,0.2034124733
GH_36-D_3,SF-36_10,-0.2034310092,5.7747108036221E-008,0.2034310092
HCU_M_18_AnsVal,HC_38_12,-0.2035005237,0.0108342811,0.2035005237
DEM_EMPL_4_AnsVal,SF-36_14,-0.203692601,5.67133481630172E-008,0.203692601
MW_11-14_1_AnsVal,SF-36_35,-0.2037435781,6.00912687727479E-008,0.2037435781
GH_44-48_1,SF-36_15,-0.2037590635,5.86525241689937E-008,0.2037590635
FSI_13,SF-36_12,-0.2038085803,6.35399348549153E-008,0.2038085803
CTXD_24-28_5_AnsVal,SF-36_12,-0.2038623654,6.0323202976998E-008,0.2038623654
MJM_1,SF-36_5,-0.203917221,5.24524550501805E-008,0.203917221
CTXD_47-49_1_AnsVal,HC_38_1,-0.2039227165,7.44238318582883E-008,0.2039227165
MJM_3C_1,SF-36_17,-0.2040599626,9.83260816662239E-006,0.2040599626
DIET_23,SF-36_14,-0.2040662745,5.12684359812683E-008,0.2040662745
BF_55-58_4_AnsVal,SF-36_26,-0.2040674225,6.38396117578853E-008,0.2040674225
MW_1,SF-36_13,-0.2040704514,5.84465490054374E-008,0.2040704514
MW_3,SF-36_16,-0.2040956368,5.21708999280865E-008,0.2040956368
CTXD_50-54_4_AnsVal,SF-36_10,-0.2040961259,5.21669954319035E-008,0.2040961259
MW_15-18_1_AnsVal,SF-36_9,-0.2041059458,5.94226513643992E-008,0.2041059458
FSI_9-11_3_AnsText,SF-36_7,-0.2041126978,5.93617865066898E-008,0.2041126978
GH_44-48_5,SF-36_16,-0.2041704721,5.38931183583644E-008,0.2041704721
FSI_5-8_4_AnsText,HC_37_1,-0.2042236435,5.96676436124528E-008,0.2042236435
MJM_2B,SF-36_17,-0.2042433474,3.95030772555467E-005,0.2042433474
MW_11-14_4_AnsVal,SF-36_16,-0.2042486344,6.34956081121058E-008,0.2042486344
MJM_1D_1,SF-36_10,-0.2043633343,9.84458024243597E-005,0.2043633343
ISQ_2-7_1_AnsVal,SF-36_6,-0.2043883016,0.000000065,0.2043883016
NPX_2-5_1_AnsVal,SF-36_11,-0.204397588,0.0002027053,0.204397588
CTXD_44-46_1_AnsVal,SF-36_13,-0.2044091468,5.31203370321759E-008,0.2044091468
MJM_3B,SF-36_28,-0.204636928,9.26756898338147E-006,0.204636928
GH_1-7_7,SF-36_10,-0.2047092076,4.85481788458835E-008,0.2047092076
NPX_1,SF-36_5,-0.2047194754,4.95541983772356E-008,0.2047194754
MW_7-10_3_AnsVal,SF-36_35,-0.2047935058,6.24830780477027E-008,0.2047935058
MW_7-10_2_AnsVal,SF-36_14,-0.2049668101,5.95372617331052E-008,0.2049668101
KW_43-46_4_AnsVal,HC_38_16,-0.2050037423,0.000000053,0.2050037423
PHQ_2E-H_4_AnsVal,SF-36_35,-0.2050059899,4.84880410089274E-008,0.2050059899
MJM_2D_1,SF-36_18,-0.2050625269,4.01976686385422E-005,0.2050625269
MJM_5E_3-6_4_AnsVal,SF-36_18,-0.205086619,1.41951002861021E-005,0.205086619
PHQ_2E-H_1_AnsVal,SF-36_9,-0.2051071036,6.09312840091897E-008,0.2051071036
MW_19-23_5_AnsVal,SF-36_13,-0.2051593506,5.53187257597588E-008,0.2051593506
ISQ_8-11_2_AnsVal,SF-36_4,-0.2052868321,3.36234014053389E-005,0.2052868321
CTXD_50-54_2_AnsVal,HC_38_1,-0.2054154124,5.68812531492925E-008,0.2054154124
MJM_3,SF-36_35,-0.2054335958,4.64333507358091E-008,0.2054335958
BPI_4,SF-36_12,-0.2054359082,0.0004826316,0.2054359082
MJM_2D_3-5_3_AnsVal,SF-36_28,-0.2054729355,4.34272156684752E-005,0.2054729355
KW_43-46_2_AnsVal,SF-36_30,-0.205525156,4.57863519414376E-008,0.205525156
MJM_5E_1,SF-36_12,-0.2055967466,1.05247930869283E-005,0.2055967466
MJM_3C_3-5_1_AnsVal,SF-36_19,-0.2056431644,8.54638484306845E-006,0.2056431644
MW_4B,SF-36_15,-0.2056806802,0.0006573479,0.2056806802
PHQ_2E-H_4_AnsVal,SF-36_11,-0.2056882672,4.17664322523748E-008,0.2056882672
MW_3,SF-36_15,-0.2056960424,4.17164317364801E-008,0.2056960424
MW_3,SF-36_35,-0.2059442366,3.9263162656521E-008,0.2059442366
CTXD_47-49_1_AnsVal,SF-36_35,-0.2060759329,5.0324746938492E-008,0.2060759329
DIET_27_32_5_AnsVal,HC_38_16,-0.2062244863,4.92008251751033E-008,0.2062244863
MW_4B,SF-36_11,-0.2062394898,0.0006202699,0.2062394898
HCU_24,SF-36_4,-0.2062706798,3.49030430464888E-008,0.2062706798
CTXD_50-54_4_AnsVal,SF-36_6,-0.2063437252,3.77485835408184E-008,0.2063437252
RH_F_9A_F_3_AnsVal,SF-36_27,-0.2063452489,1.37334834130465E-005,0.2063452489
MEDS_8,SF-36_16,-0.2063821183,3.83768737291868E-008,0.2063821183
PHQ_2A-D_2_AnsVal,SF-36_4,-0.2065207224,0.000000045,0.2065207224
RH_M_9G_L_3_AnsVal,SF-36_36,-0.20652318,0.0154648457,0.20652318
PHQ_2A-D_3_AnsVal,SF-36_11,-0.2065938245,3.71422398233528E-008,0.2065938245
NPX_2-5_1_AnsVal,SF-36_3,-0.2066314726,0.0001759116,0.2066314726
GH_1-7_7,SF-36_11,-0.2066677829,3.59029504340823E-008,0.2066677829
GH_M_60-64_4,SF-36_16,-0.2066783148,0.009634957,0.2066783148
MJM_3A,SF-36_7,-0.2067159444,7.47729798494189E-006,0.2067159444
GH_25-28_2,SF-36_13,-0.2067417488,3.4703746167931E-008,0.2067417488
GH_21-24_5,SF-36_27,-0.2067607432,3.46016609933015E-008,0.2067607432
MJM_2C,SF-36_18,-0.2069188669,3.33040670890105E-005,0.2069188669
HCU_28A-E_A_AnsVal,HC_38_1,-0.2069379926,4.21844233746138E-008,0.2069379926
GH1_5-18_3,SF-36_35,-0.2069607289,3.35443281989231E-008,0.2069607289
ISQ_8-11_3_AnsVal,SF-36_4,-0.2069978165,2.45123214918885E-005,0.2069978165
BPI_A-D_4_AnsText,SF-36_19,-0.2070195878,0.0004670261,0.2070195878
MJM_2D_3-5_2_AnsVal,SF-36_28,-0.2070210202,3.78984755324931E-005,0.2070210202
MW_6,SF-36_10,-0.2071409815,2.088888762304E-007,0.2071409815
MW_11-14_3_AnsVal,SF-36_35,-0.2071598474,3.98632271397431E-008,0.2071598474
MJM_1D_3-5_3_AnsVal,SF-36_18,-0.2071719819,0.0001012739,0.2071719819
GH_25-28_1,SF-36_3,-0.2071917229,3.16382961283559E-008,0.2071917229
ISQ_2-7_6_AnsVal,SF-36_16,-0.2072051028,4.53444367447297E-008,0.2072051028
DIET_24,SF-36_25,-0.2072337864,3.07286929837326E-008,0.2072337864
CTXD_39-43_3_AnsVal,SF-36_35,-0.2072670816,3.58176034592584E-008,0.2072670816
CTXD_47-49_3_AnsVal,SF-36_13,-0.2073188388,1.57106050401107E-005,0.2073188388
CTXD_50-54_3_AnsVal,SF-36_5,-0.2073212288,4.25761763796743E-008,0.2073212288
NPX_2-5_1_AnsVal,SF-36_15,-0.2073995854,0.0001661713,0.2073995854
SF-36_33,SF-36_26,-0.2076092485,2.96455308316061E-008,0.2076092485
FSI_1-4_1_AnsText,SF-36_10,-0.2076247936,3.16588287752252E-008,0.2076247936
BF_55-58_2_AnsVal,SF-36_23,-0.2076822893,3.76339561127054E-008,0.2076822893
CTXD_24-28_5_AnsVal,SF-36_9,-0.2076933537,3.2780048663329E-008,0.2076933537
ISQ_12-15_4_AnsVal,SF-36_4,-0.2077259974,2.13756933008005E-005,0.2077259974
GH_44-48_1,SF-36_31,-0.2077473662,3.17759534539413E-008,0.2077473662
CTXD_34-38_2_AnsVal,SF-36_5,-0.2077547867,3.47621241492083E-008,0.2077547867
GH_36-D_1,SF-36_7,-0.2078042452,3.00956008153934E-008,0.2078042452
NPX_2-5_1_AnsVal,SF-36_5,-0.2078270114,0.00015724,0.2078270114
GH_F_59,SF-36_10,-0.2078771154,1.07551365918684E-006,0.2078771154
HCU_F_23_AnsVal,SF-36_3,-0.2078788776,1.05088660196463E-006,0.2078788776
ISQ_8-11_4_AnsVal,HC_37_1,-0.2079867464,2.34305565251282E-005,0.2079867464
ISQ_2-7_6_AnsVal,SF-36_3,-0.2081788354,3.90847367495926E-008,0.2081788354
ISQ_8-11_3_AnsVal,SF-36_24,-0.2082388874,2.18488241644315E-005,0.2082388874
MEDS_4,SF-36_7,-0.2082462588,2.74574998875306E-008,0.2082462588
GH_9-14_2,SF-36_4,-0.2083733563,2.63087459237637E-008,0.2083733563
MJM_4A_2,SF-36_14,-0.2085213211,0.159554361,0.2085213211
ISQ_2-7_2_AnsVal,SF-36_5,-0.2085526596,3.95391624493705E-008,0.2085526596
CTXD_50-54_3_AnsVal,SF-36_35,-0.2085692322,0.000000036,0.2085692322
MW_6,SF-36_4,-0.2086516806,1.69546130263345E-007,0.2086516806
CTXD_34-38_5_AnsVal,SF-36_15,-0.2086801389,2.74837323033388E-008,0.2086801389
CTXD_50-54_4_AnsVal,HC_38_1,-0.2086853836,2.87507974822038E-008,0.2086853836
CTXD_39-43_4_AnsVal,SF-36_12,-0.2087473744,2.91362721944953E-008,0.2087473744
GH1_5-18_2,SF-36_17,-0.2087710804,2.58804368363882E-008,0.2087710804
GH_9-14_7,SF-36_27,-0.2088183139,2.56898810827648E-008,0.2088183139
CTXD_50-54_3_AnsVal,HC_37_1,-0.2091631341,3.51967907428718E-008,0.2091631341
GH_44-48_5,SF-36_15,-0.2091880416,2.53884694543366E-008,0.2091880416
SF-36_33,SF-36_30,-0.209218704,0.000000023,0.209218704
GH_1-7_8,SF-36_34,-0.209219898,2.52623390800397E-008,0.209219898
MJM_3C_3-5_3_AnsVal,SF-36_25,-0.2093850429,7.49516475219154E-006,0.2093850429
MW_7-10_1_AnsVal,SF-36_13,-0.2093954682,2.8232206789237E-008,0.2093954682
GH_73-78_4,SF-36_7,-0.2094198116,2.28450262476928E-008,0.2094198116
MJM_3B,SF-36_19,-0.2094632025,5.48186067223364E-006,0.2094632025
GH_25-28_3,SF-36_9,-0.2094751276,2.21298029226105E-008,0.2094751276
CTXD_47-49_3_AnsVal,SF-36_3,-0.2094886074,1.21447784588613E-005,0.2094886074
MW_11-14_4_AnsVal,SF-36_15,-0.2095279301,0.000000029,0.2095279301
CTXD_24-28_4_AnsVal,SF-36_10,-0.2095496167,2.6318174204674E-008,0.2095496167
GH_36-D_3,SF-36_7,-0.2096680811,2.24849684973805E-008,0.2096680811
MW_19-23_2_AnsVal,SF-36_5,-0.2097218785,2.44608829282097E-008,0.2097218785
MJM_5E_3-6_2_AnsVal,SF-36_18,-0.2097788966,7.72493378267011E-006,0.2097788966
MJM_4,SF-36_9,-0.2097827194,2.05998832615301E-008,0.2097827194
ISQ_8-11_3_AnsVal,SF-36_5,-0.2098319619,0.000019281,0.2098319619
ISQ_12-15_4_AnsVal,SF-36_11,-0.2098514036,1.75096624430629E-005,0.2098514036
PHQ_2A-D_2_AnsVal,SF-36_5,-0.2098694808,2.74740995729854E-008,0.2098694808
CTXD_29-33_3_AnsVal,SF-36_15,-0.2100039243,3.09336378279253E-008,0.2100039243
GH_F_57A,SF-36_14,-0.2100299811,0.0332237249,0.2100299811
SF-36_2,SF-36_35,-0.2100460877,2.07003983600199E-008,0.2100460877
GH_73-78_2,SF-36_9,-0.2101207605,2.04580931865583E-008,0.2101207605
PHQ_2A-D_4_AnsVal,SF-36_12,-0.2101615542,2.28346535433599E-008,0.2101615542
GH_79-82_4,SF-36_12,-0.2101750136,2.07612715797928E-008,0.2101750136
DIET_27_32_2_AnsVal,SF-36_36,-0.2102334849,2.10554376535137E-008,0.2102334849
NPX_2-5_2_AnsVal,SF-36_14,-0.2102495649,9.59973726225484E-005,0.2102495649
MJM_1B,SF-36_5,-0.2102550834,5.53755960133503E-005,0.2102550834
KW_56-57_2_AnsVal,SF-36_30,-0.2102607129,2.35547495561177E-008,0.2102607129
PHQ_2E-H_1_AnsVal,SF-36_12,-0.2102611088,2.77251694235779E-008,0.2102611088
MJM_5E_3-6_3_AnsVal,SF-36_19,-0.2105498409,6.97234507821835E-006,0.2105498409
GH_25-28_1,SF-36_5,-0.2105721283,1.86111334159706E-008,0.2105721283
CTXD_39-43_1_AnsVal,SF-36_35,-0.210594344,2.03623471103834E-008,0.210594344
ISQ_8-11_1_AnsVal,SF-36_25,-0.2106203237,1.62822666691382E-005,0.2106203237
GH_34-A_1,SF-36_10,-0.2106686028,1.79055594637309E-008,0.2106686028
GH_21-24_4,SF-36_14,-0.2107539726,1.8082862904284E-008,0.2107539726
CTXD_34-38_1_AnsVal,SF-36_28,-0.2108215115,2.31460008342325E-008,0.2108215115
FSI_12,SF-36_24,-0.2109295213,1.8430559002613E-008,0.2109295213
MJM_5A_3,SF-36_9,-0.2109362578,5.67340361008047E-006,0.2109362578
ISQ_2-7_2_AnsVal,SF-36_13,-0.2109489919,0.000000028,0.2109489919
FSI_12,SF-36_11,-0.2109685937,1.74780535224182E-008,0.2109685937
MW_7-10_4_AnsVal,SF-36_14,-0.2110112981,2.14402904442387E-008,0.2110112981
MJM_3C_2,SF-36_35,-0.2110690472,4.73675022467282E-006,0.2110690472
ISQ_8-11_2_AnsVal,SF-36_3,-0.2110698517,2.02984879746898E-005,0.2110698517
FSI_1-4_1_AnsText,SF-36_7,-0.2111028082,1.87941834150022E-008,0.2111028082
MW_4B,SF-36_31,-0.2111762393,0.0004654635,0.2111762393
MJM_5B,SF-36_18,-0.2111996912,6.52186833109007E-006,0.2111996912
GH_79-82_3,SF-36_11,-0.2112083198,1.68256679498273E-008,0.2112083198
NPX_2-5_3_AnsVal,SF-36_13,-0.2114183166,0.0001456894,0.2114183166
MJM_5E_3-6_2_AnsVal,SF-36_19,-0.211430243,6.52287268664038E-006,0.211430243
FSI_5-8_2_AnsText,SF-36_35,-0.2114866349,1.85420547292292E-008,0.2114866349
MJM_3C_3-5_2_AnsVal,SF-36_25,-0.2115330769,4.50920129593255E-006,0.2115330769
KW_52-55_3_AnsVal,SF-36_30,-0.2115818555,2.00727974756501E-008,0.2115818555
NPX_2-5_2_AnsVal,SF-36_3,-0.2115980623,8.84567807535881E-005,0.2115980623
GH_79-82_4,SF-36_10,-0.2117413601,1.54585236207847E-008,0.2117413601
ISQ_8-11_1_AnsVal,SF-36_16,-0.2117924957,1.45671961209547E-005,0.2117924957
PHQ_2A-D_1_AnsVal,SF-36_9,-0.2118976317,1.77934573593693E-008,0.2118976317
MW_19-23_2_AnsVal,SF-36_3,-0.2121523462,1.66917042352811E-008,0.2121523462
PHQ_2E-H_4_AnsVal,SF-36_3,-0.2121681659,1.55067149341127E-008,0.2121681659
MJM_2D_1,SF-36_17,-0.2122095918,2.1116206369631E-005,0.2122095918
GH_79-82_4,SF-36_6,-0.2122324957,1.46377542627652E-008,0.2122324957
MEDS_5,SF-36_4,-0.2122572937,1.45800218406245E-008,0.2122572937
MJM_2D_3-5_2_AnsVal,SF-36_35,-0.2123743884,2.3480193396019E-005,0.2123743884
SF-36_21,SF-36_24,-0.2123912788,1.39368114043481E-008,0.2123912788
NPX_1,SF-36_17,-0.2123917166,1.5693768083784E-008,0.2123917166
GH_1-7_7,SF-36_9,-0.212555473,1.45805436506043E-008,0.212555473
PHQ_2E-H_4_AnsVal,SF-36_9,-0.2125747185,1.45359482196269E-008,0.2125747185
KW_39-42_4_AnsVal,HC_38_16,-0.2125929205,1.55669091495885E-008,0.2125929205
MJM_1D_1,SF-36_5,-0.2126208703,5.12915925419096E-005,0.2126208703
MJM_2D_3-5_2_AnsVal,SF-36_19,-0.2129124926,2.18235144102986E-005,0.2129124926
ISQ_8-11_2_AnsVal,SF-36_24,-0.2130121567,0.00001654,0.2130121567
MJM_1B,SF-36_3,-0.2130649357,0.000043729,0.2130649357
MW_19-23_2_AnsVal,SF-36_4,-0.2131248692,0.000000014,0.2131248692
ISQ_12-15_4_AnsVal,SF-36_9,-0.2131270685,1.31398859395274E-005,0.2131270685
CTXD_29-33_3_AnsVal,HC_37_1,-0.2132629642,1.95751446299777E-008,0.2132629642
MJM_1,SF-36_10,-0.2133378898,1.16935970829369E-008,0.2133378898
MW_19-23_2_AnsVal,SF-36_35,-0.2133525396,1.41326512656394E-008,0.2133525396
MJM_1,SF-36_9,-0.2133610498,1.19328359603694E-008,0.2133610498
PHQ_2A-D_2_AnsVal,SF-36_6,-0.2134368005,1.57225704565703E-008,0.2134368005
MJM_5E_3-6_2_AnsVal,SF-36_28,-0.2134795109,5.54155335727478E-006,0.2134795109
MW_11-14_2_AnsVal,SF-36_5,-0.2136134395,1.32364160376769E-008,0.2136134395
MJM_5E_3-6_4_AnsVal,SF-36_28,-0.2137912097,6.21309734732604E-006,0.2137912097
CTXD_24-28_2_AnsVal,SF-36_10,-0.213830467,1.27863577108055E-008,0.213830467
MEDS_8,SF-36_13,-0.2138804538,1.18002619931091E-008,0.2138804538
PHQ_2A-D_1_AnsVal,SF-36_7,-0.2139562814,1.28381543940889E-008,0.2139562814
MW_59,HC_38_1,-0.2140564228,1.17523628653828E-008,0.2140564228
GH_F_59,SF-36_11,-0.2141189704,4.97744914582715E-007,0.2141189704
MEDS_8,SF-36_10,-0.2141889405,1.07010768788563E-008,0.2141889405
GH_79-82_1,SF-36_31,-0.214390686,1.087303161098E-008,0.214390686
DEM_EMPL_4_AnsVal,SF-36_11,-0.2143938195,1.06076356509475E-008,0.2143938195
MJM_1,SF-36_15,-0.2144772064,1.04663084801503E-008,0.2144772064
MJM_4A_2,SF-36_11,-0.2144900506,0.1476773039,0.2144900506
MJM_1D_3-5_2_AnsVal,SF-36_19,-0.214546992,4.94320517073793E-005,0.214546992
GH1_5-18_3,SF-36_31,-0.2145898503,1.02782919055036E-008,0.2145898503
